classificacao_manuela,id,text
1,1618093652542394369,sp 055 rio-santos trecho sebastião ubatuba km 110 – subprefeitura caraguatatuba tempo encoberto visibilidade reduzida
1,1618090731209646088,sp 055 rio-santos trecho bertioga sebastião km 211 riviera tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1618090024620421122,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 323 itanhaém tempo encoberto visibilidade reduzida
1,1618026686083371011,sp 270 raposo tavares trecho paulo cotia km 020 trevo rodoanel tráfego intenso sentido cotia tempo encoberto visibilidade reduzida
1,1618026551345545216,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1618026380243140608,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária tráfego normal dois sentidos tempo instável visibilidade reduzida atenção trecho serra sujeito neblina
1,1618025987719188480,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 077 início serra tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1618025359139799040,sp 055 rio-santos trecho bertioga sebastião km 223 região bertioga tráfego intenso dois sentidos tempo encoberto visibilidade reduzida
1,1618025090813394949,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 344 peruíbe tráfego normal dois sentidos tempo encoberto visibilidade reduzida
0,1617989671342178304,motociclista evite acidentes dirija responsabilidade slt der segurançaviária trânsitomaisseguro sp governosp
1,1617988521184358400,sp 125 oswaldo cruz trecho taubaté ubatuba km 067 região luís paraitinga tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617987829887561729,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 098 base polícia rodoviária tráfego intenso dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617987395571572737,sp 055 rio-santos trecho bertioga sebastião km 214 trevo mogi-bertioga tráfego intenso dois sentidos tempo bom boa visibilidade
1,1617984804590596096,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 337 bairro gaivotas tráfego normal dois sentidos tempo bom boa visibilidade
0,1617934048596480001,dê preferência vida respeite pedestre slt der rodovias segurançaviária sp governosp
1,1617933769125801986,sp 270 raposo tavares trecho paulo cotia km 010 região paulo tráfego intenso dois sentidos tempo bom boa visibilidade
1,1617933626355875840,sp 125 oswaldo cruz trecho taubaté ubatuba km 042 trevo luís paraitinga tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617932483928158209,sp 055 rio-santos trecho sebastião ubatuba km 136 polícia rodoviária tráfego intenso sentido ubatuba tempo bom boa visibilidade
1,1617931572770148352,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 323 itanhaém tráfego normal dois sentidos tempo bom boa visibilidade
1,1617897936620507137,sp 125 oswaldo cruz trecho taubaté ubatuba km 022 região redenção serra tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617897760271007744,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 008 sau taubaté tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617897604632948736,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 063 trecho planalto tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617897425104175105,sp 055 rio-santos trecho sebastião ubatuba km 092 – massaguaçu tráfego normal dois sentidos tempo bom boa visibilidade
1,1617897117779128322,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego normal dois sentidos tempo bom boa visibilidade
0,1617862847845003267,coloque vida outras pessoas risco respeite leis trânsito dirigir utilize celular slt der rodovias segurança trânsitomaisseguro sp governosp
1,1617862775220621312,sp 270 raposo tavares trecho paulo cotia km 12 região parque previdência tráfego intenso pontos lentidão sentido paulo tempo bom boa visibilidade
1,1617862676310528001,sp 125 oswaldo cruz trecho taubaté ubatuba km 81 – trecho serra tráfego normal dois sentidos tempo encoberto boa visibilidade atenção trecho serra sujeito neblina
1,1617862573780791296,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 33 trevo santo antônio pinhal tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1617862498665009153,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 77 início serra tráfego intenso sentido bertioga tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617862352061476865,sp 055 rio-santos trecho sebastião ubatuba km 083 praia tabatinga tráfego normal dois sentidos tempo bom boa visibilidade
1,1617862240648167424,sp 055 rio-santos trecho bertioga sebastião km 214 trevo mogi-bertioga tráfego intenso sentido sebastião tempo bom boa visibilidade
1,1617861694063284230,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 311 mongaguá tráfego normal dois sentidos tempo bom boa visibilidade
1,1617813621123473409,sp 270 raposo tavares trecho paulo cotia km 10 região paulo km 17 região av politécnica km 20 trevo rodoanel km 30 região cotia tráfego intenso pontos lentidão sentido paulo tempo bom boa visibilidade
1,1617813410586193922,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 08 sau taubaté km 33 trevo santo antônio pinhal km 46 portal campos jordão tráfego normal dois sentidos tempo encoberto boa visibilidade atenção trecho serra neblina
1,1617813299219030016,sp 098 mogi-bertioga km 59 região mogi cruzes km 63 trecho planalto km 77 início serra km 90 fim serra sentido bertioga tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617813159968124929,sp 055 rio-santos trecho sebastião ubatuba km 055 ubatuba km 073 praia lagoinha km 092 massaguaçu tráfego normal dois sentidos tempo bom boa visibilidade
1,1617813085691187202,sp 055 rio-santos trecho bertioga sebastião km 192 supermercado krill km 193 boracéia km 214 trevo mogi-bertioga km 223 região bertioga tráfego normal dois sentidos tempo bom boa visibilidade
1,1617813017760247811,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande km 311 mongaguá km 323 itanhaém tráfego normal dois sentidos tempo bom boa visibilidade
1,1617733264504147968,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 59 região mogi cruzes tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1617732391770148867,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 323 itanhaém tráfego normal dois sentidos tempo encoberto visibilidade reduzida
0,1617672444164341760,segurança todos respeite sempre limites velocidade slt der rodovias segurança trânsitomaisseguro sp governosp
1,1617672248898486273,sp 270 raposo tavares trecho paulo cotia km 10 região paulo tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1617671843988766721,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 46 portal campos jordão tráfego normal dois sentidos tempo instável visibilidade reduzida atenção trecho serra sujeito neblina
1,1617671648127377408,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 98 base polícia rodoviária tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1617671360045780992,sp 055 rio-santos trecho sebastião ubatuba km 083 praia tabatinga tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1617671160195579909,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1617670857429749761,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 311 mongaguá tráfego intenso dois sentidos tempo encoberto visibilidade reduzida
1,1617620751523418114,tenha cautela pois tempo ainda instável várias rodovias redobre atenção reduza velocidade mantenha distância segura veículo frente slt der segurançaviária trânsitomaisseguro sp governosp
1,1617620234848047108,sp 270 raposo tavares trecho paulo cotia km 017 região av politécnica tráfego lento pontos congestionamento sentido cotia tempo instável visibilidade reduzida
1,1617619057473392641,sp 055 rio-santos trecho bertioga sebastião km 214 trevo mogi-bertioga tráfego intenso dois sentidos tempo instável visibilidade reduzida
0,1617584536119803908,coloque vida outras pessoas risco respeite leis trânsito dirigir utilize celular slt der rodovias segurança trânsitomaisseguro sp governosp
1,1617583550890496001,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 26 base polícia rodoviária tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617583313513857025,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 98 base polícia rodoviária tráfego intenso sentido mogi cruzes tempo instável visibilidade reduzida atenção trecho serra sujeito neblina
1,1617582680308064256,sp 055 rio-santos trecho sebastião ubatuba km 073 praia lagoinha tráfego intenso pontos lentidão sentido sebastião tempo bom boa visibilidade
1,1617582296688640000,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego normal dois sentidos tempo bom boa visibilidade
1,1617527005150429184,sp 270 raposo tavares trecho paulo cotia km 20 trevo rodoanel tráfego intenso dois sentidos tempo bom boa visibilidade
1,1617526902146879493,sp 125 oswaldo cruz trecho taubaté ubatuba km 88 base polícia rodoviária ubatuba tráfego intenso pontos lentidão sentido taubaté tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617526322070454272,sp 055 rio-santos trecho sebastião ubatuba km 092 massaguaçu tráfego lento pontos congestionamento sentido sebastião intenso pontos lentidão sentido ubatuba tempo bom boa visibilidade
0,1617488012069441536,dê preferência vida respeite pedestre slt der rodovias segurançaviária sp governosp
1,1617487591967686656,sp 270 raposo tavares trecho paulo cotia km 12 região parque previdência km 20 trevo rodoanel tráfego lento pontos congestionamento sentido paulo intenso sentido cotia tempo bom boa visibilidade
1,1617487226320945152,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 26 base polícia rodoviária km 46 portal campos jordão tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617485934227820544,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande km 337 bairro gaivotas tráfego normal dois sentidos tempo instável visibilidade reduzida
1,1617452593386590208,sp 270 raposo tavares trecho paulo cotia km 30 região cotia tráfego intenso sentido paulo tempo bom boa visibilidade
1,1617452123784085506,sp 125 oswaldo cruz trecho taubaté ubatuba km 81 – trecho serra tráfego intenso sentido taubaté tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617451750038069249,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 33 trevo santo antônio pinhal tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617451572174245889,sp 098 mogi-bertioga km 90 fim serra sentido bertioga tráfego intenso dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1617450759020314624,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego intenso sentido bertioga tempo bom boa visibilidade
1,1617450242034515968,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego intenso sentido praia grande tempo bom boa visibilidade
0,1617422377339727872,para segurança todos respeite sempre limites velocidade slt der rodovias segurança trânsitomaisseguro sp governosp
1,1617421922567946241,sp 125 oswaldo cruz trecho taubaté ubatuba km 93 região ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1617420234306248706,sp 055 rio-santos trecho bertioga sebastião km 223 região bertioga tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1617419833372459010,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 344 peruíbe tráfego normal dois sentidos tempo encoberto visibilidade reduzida
0,1617370353755365377,coloque vida outras pessoas risco respeite leis trânsito dirigir beba slt der rodovias segurança trânsitomaisseguro sp governosp
1,1617369969511264257,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 311 mongaguá tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1617369661590622214,sp 055 rio-santos trecho bertioga sebastião km 211 riviera tráfego intenso sentido bertioga tempo encoberto visibilidade reduzida
1,1617369466026790912,sp 055 rio-santos trecho sebastião ubatuba km 055 ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1617368823866462208,sp 125 oswaldo cruz trecho taubaté ubatuba km 81 – trecho serra tráfego intenso sentido taubaté tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
